taxis	7.796797887872717e-18	FBgn0000028,FBgn0000635,FBgn0002543,FBgn0003996,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0016061,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0085382,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265194,FBgn0265959,FBgn0283451,FBgn0284408	GO:0042330
neuron development	2.3164186090870437e-17	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010114,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0031414,FBgn0032666,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408,FBgn0285926	GO:0048666
neuron projection development	3.102429259450793e-17	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408,FBgn0285926	GO:0031175
cell morphogenesis involved in neuron differentiation	7.316859328338653e-17	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408	GO:0048667
axon development	1.1937715390996534e-16	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0002543,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0016061,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0284408,FBgn0285926	GO:0061564
chemotaxis	3.7021520191068733e-16	FBgn0000028,FBgn0000635,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0016061,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0284408	GO:0006935
neuron projection guidance	1.8957264195467324e-15	FBgn0000028,FBgn0000635,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0010473,FBgn0013433,FBgn0016061,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0284408	GO:0097485
neuron projection morphogenesis	1.9562983354923527e-15	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408	GO:0048812
cell projection morphogenesis	2.266645133659509e-15	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408	GO:0048858
plasma membrane bounded cell projection morphogenesis	2.266645133659509e-15	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408	GO:0120039
cell part morphogenesis	4.054785551917698e-15	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408	GO:0032990
cell morphogenesis involved in differentiation	4.231886337295735e-15	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261285,FBgn0261588,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408	GO:0000904
axon guidance	8.704489469598092e-15	FBgn0000028,FBgn0000635,FBgn0002543,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0010473,FBgn0013433,FBgn0016061,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0284408	GO:0007411
neuron differentiation	9.724666238763586e-15	FBgn0000028,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010114,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0015919,FBgn0016061,FBgn0017590,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0031414,FBgn0032666,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408,FBgn0285926	GO:0030182
cell morphogenesis	1.7372143119740507e-14	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0031414,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261285,FBgn0261588,FBgn0263873,FBgn0263930,FBgn0263994,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408	GO:0000902
axonogenesis	2.21292644292286e-14	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0002543,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0010473,FBgn0013433,FBgn0016061,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0284408	GO:0007409
cellular component morphogenesis	2.290282884052049e-13	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0041789,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261285,FBgn0261588,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408	GO:0032989
system development	3.152946126683816e-13	FBgn0000028,FBgn0000287,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0003326,FBgn0003866,FBgn0004198,FBgn0004364,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0004863,FBgn0005636,FBgn0005775,FBgn0010114,FBgn0010473,FBgn0011224,FBgn0013433,FBgn0015561,FBgn0015904,FBgn0015919,FBgn0016061,FBgn0017590,FBgn0021895,FBgn0025525,FBgn0027339,FBgn0028369,FBgn0028644,FBgn0028645,FBgn0031294,FBgn0031414,FBgn0032666,FBgn0034408,FBgn0038084,FBgn0038087,FBgn0038980,FBgn0039283,FBgn0039380,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0041789,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261285,FBgn0261556,FBgn0261588,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265598,FBgn0283451,FBgn0284408,FBgn0285926	GO:0048731
generation of neurons	6.210935040729475e-13	FBgn0000028,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010114,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0015919,FBgn0016061,FBgn0017590,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0031414,FBgn0032666,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408,FBgn0285926	GO:0048699
locomotion	1.610461728760168e-12	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0002543,FBgn0003996,FBgn0004198,FBgn0004364,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0016061,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0038839,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0085382,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261285,FBgn0261588,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265194,FBgn0265959,FBgn0283451,FBgn0284408	GO:0040011
neuron recognition	2.1147824239868784e-12	FBgn0000028,FBgn0000635,FBgn0002543,FBgn0004369,FBgn0004652,FBgn0005775,FBgn0010114,FBgn0010473,FBgn0013433,FBgn0028644,FBgn0032666,FBgn0040271,FBgn0041097,FBgn0261046,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0284408	GO:0008038
multicellular organismal process	2.2649715243796403e-12	FBgn0000028,FBgn0000036,FBgn0000039,FBgn0000042,FBgn0000287,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0003326,FBgn0003866,FBgn0003996,FBgn0004198,FBgn0004244,FBgn0004364,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0004863,FBgn0005636,FBgn0005775,FBgn0010114,FBgn0010473,FBgn0011224,FBgn0013433,FBgn0013732,FBgn0015399,FBgn0015561,FBgn0015904,FBgn0015919,FBgn0016061,FBgn0017590,FBgn0021895,FBgn0024963,FBgn0025525,FBgn0027339,FBgn0028369,FBgn0028644,FBgn0028645,FBgn0029939,FBgn0030723,FBgn0031294,FBgn0031414,FBgn0032151,FBgn0032666,FBgn0032840,FBgn0034286,FBgn0034408,FBgn0034753,FBgn0035170,FBgn0038084,FBgn0038087,FBgn0038839,FBgn0038980,FBgn0039283,FBgn0039380,FBgn0039584,FBgn0039770,FBgn0040271,FBgn0040726,FBgn0040823,FBgn0041097,FBgn0041789,FBgn0052600,FBgn0053126,FBgn0053202,FBgn0053516,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261285,FBgn0261556,FBgn0261588,FBgn0261871,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264386,FBgn0264442,FBgn0264815,FBgn0265002,FBgn0265598,FBgn0265959,FBgn0266137,FBgn0267033,FBgn0267252,FBgn0283451,FBgn0284408,FBgn0285926	GO:0032501
nervous system development	3.242462302819431e-12	FBgn0000028,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0003326,FBgn0004198,FBgn0004364,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010114,FBgn0010473,FBgn0013433,FBgn0015561,FBgn0015904,FBgn0015919,FBgn0016061,FBgn0017590,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0031414,FBgn0032666,FBgn0038084,FBgn0038087,FBgn0038980,FBgn0039283,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408,FBgn0285926	GO:0007399
cell recognition	3.501489121106717e-12	FBgn0000028,FBgn0000635,FBgn0002543,FBgn0004369,FBgn0004652,FBgn0005775,FBgn0010114,FBgn0010473,FBgn0013433,FBgn0028644,FBgn0032666,FBgn0040271,FBgn0041097,FBgn0261046,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0284408	GO:0008037
neurogenesis	3.7627900847677946e-12	FBgn0000028,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010114,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0015919,FBgn0016061,FBgn0017590,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0031414,FBgn0032666,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408,FBgn0285926	GO:0022008
plasma membrane bounded cell projection organization	5.6822429803069856e-12	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408,FBgn0285926	GO:0120036
cell projection organization	9.721107568299459e-12	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005636,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0015904,FBgn0016061,FBgn0027339,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261588,FBgn0262636,FBgn0263873,FBgn0263930,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0283451,FBgn0284408,FBgn0285926	GO:0030030
cell-cell adhesion via plasma-membrane adhesion molecules	8.583749354987674e-11	FBgn0000635,FBgn0005775,FBgn0010473,FBgn0013433,FBgn0017590,FBgn0028369,FBgn0028644,FBgn0028645,FBgn0037963,FBgn0038084,FBgn0038087,FBgn0039584,FBgn0250908,FBgn0261046,FBgn0265002	GO:0098742
anatomical structure morphogenesis	3.1086252684874617e-10	FBgn0000028,FBgn0000042,FBgn0000287,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0003326,FBgn0003866,FBgn0004198,FBgn0004364,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0004863,FBgn0005636,FBgn0010473,FBgn0011224,FBgn0013433,FBgn0015904,FBgn0015919,FBgn0016061,FBgn0017590,FBgn0025525,FBgn0027339,FBgn0028369,FBgn0028644,FBgn0028645,FBgn0031414,FBgn0034408,FBgn0038084,FBgn0038087,FBgn0039283,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0041789,FBgn0053202,FBgn0086677,FBgn0086680,FBgn0260660,FBgn0261046,FBgn0261285,FBgn0261556,FBgn0261588,FBgn0263873,FBgn0263930,FBgn0263994,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265598,FBgn0283451,FBgn0284408	GO:0009653
